HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ2KN6GFZ1QYSGJTY18Z50,A23EKESMAS6D9J,Approved,"Mon May 05 11:27:58 PDT 2008","Mon May 05 11:28:46 PDT 2008","i wish for another day with my friends who have passed away",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ5WERZ1RVVZ8EMGXYSZA0,A1ZSI9V0NEPREG,Approved,"Mon May 05 12:18:56 PDT 2008","Mon May 05 12:19:38 PDT 2008","I wish my friend would recover soon from being sick.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZX0WJ4EMKAYJPQ9S9W9Q0,AA40SF9XRZ85K,Approved,"Mon May 05 12:43:04 PDT 2008","Mon May 05 12:43:20 PDT 2008","I wish to hit a homerun",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ783CM4YAPWNZR1YSWWSZ,A20TZH9CS5ETKP,Approved,"Mon May 05 13:09:38 PDT 2008","Mon May 05 13:09:52 PDT 2008","Wish for prosperity for all",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZN17RXVZPDZPZVVYWYY3Z,A2YEH05T0IVEPG,Approved,"Mon May 05 13:47:49 PDT 2008","Mon May 05 13:49:03 PDT 2008","I wish to be financially stable and good health.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZZSQZGT4DAXPGMVZ21Z2Z,A30Z5G0J2PD7ZU,Approved,"Mon May 05 14:05:26 PDT 2008","Mon May 05 14:05:41 PDT 2008","I wish I could get a new laptop.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZCTAZPDZSJ1M8JSYTJ9VZ,A29X075PL31AA7,Approved,"Mon May 05 15:55:37 PDT 2008","Mon May 05 15:56:17 PDT 2008","That my family, as in my husband, and my two children grow old and very happy together.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZZ82ZRDNG2ZHTYTZM7YW0,AYZHZZZE0UP0A,Approved,"Mon May 05 17:07:42 PDT 2008","Mon May 05 17:07:56 PDT 2008","I wish my cat would quit shedding so much.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZEWZZWPZ8B06R3C4RQX50,A25X283E1755RS,Approved,"Mon May 05 17:08:00 PDT 2008","Mon May 05 17:08:51 PDT 2008","I wish to be a mayor of our city.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZX1NZW0YHCRBAVQZQ6WZ0,A1ROKVB0CD9K5Y,Approved,"Mon May 05 17:11:39 PDT 2008","Mon May 05 17:12:32 PDT 2008","I wish gas cost less.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZNRTPP0XYSG6M0J1WKGCZ,A2QG8V627RT8O,Approved,"Mon May 05 17:12:58 PDT 2008","Mon May 05 17:13:07 PDT 2008","I wish to be home",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ3ZKJ08DVSRDG5K0PRX80,A2HHKNC5NCORJD,Approved,"Mon May 05 17:34:21 PDT 2008","Mon May 05 17:34:44 PDT 2008","Wish good health & long life.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ1KYM2MXREW7PRDNMCGE0,A2K9NKRO5D68BX,Approved,"Mon May 05 18:11:42 PDT 2008","Mon May 05 18:11:53 PDT 2008","I wish to marry the man of my dreams.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZPHM6PQYQ2R8ZHGZ0NZA0,AEQR6E9O65HY5,Approved,"Mon May 05 18:18:47 PDT 2008","Mon May 05 18:19:08 PDT 2008","I wish i could be a singer?",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZPWVZP995QZ7GTB117XDZ,AJTG3JXTLOE9U,Approved,"Mon May 05 18:54:26 PDT 2008","Mon May 05 18:54:42 PDT 2008","I wish to have a band with drums",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZZK7ZPFZWHTSZNZGKZX90,AZPKTC1Q8PMNT,Approved,"Mon May 05 19:13:14 PDT 2008","Mon May 05 19:13:37 PDT 2008","I wish I could adopt more homeless pets.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ5JEW05Y5YT5ZY00YS8MZ,A1X8Q9YRGNU7G1,Approved,"Mon May 05 19:39:00 PDT 2008","Mon May 05 19:39:17 PDT 2008","I wish I was able to do more for people.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZXRWZ47GB6ZQZ44CRPXWZ,A22EZ8WH2XLWZE,Approved,"Mon May 05 20:07:22 PDT 2008","Mon May 05 20:07:56 PDT 2008","I wish I owned my own house.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ6WN4MDW6DYDY1KHW0WYZ,ASHOB9FXA76EE,Approved,"Mon May 05 20:31:10 PDT 2008","Mon May 05 20:31:18 PDT 2008","I wish I had an amusement park",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ2A8ZQ0Z1CWNEZHZF728Z,A3P0I2UZQBWB03,Approved,"Mon May 05 21:20:28 PDT 2008","Mon May 05 21:21:12 PDT 2008","We should have cheap and endless option of gasoline.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZCSAZVEGE4ZAGR14QB1Z0,A4LB8TCHYTDD9,Approved,"Mon May 05 21:26:57 PDT 2008","Mon May 05 21:27:12 PDT 2008","I wish John Bonham wasn't an alcoholic.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZPT9ZTN5QGXPZV5ZMX8X0,A5JTR8J5NGS1D,Approved,"Mon May 05 21:27:17 PDT 2008","Mon May 05 21:27:42 PDT 2008","to get a new car with all expenses paid",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZAZ14YBGGHY80VCNTDSG0,A19T767CQ6VWMQ,Approved,"Tue May 06 00:08:45 PDT 2008","Tue May 06 00:10:22 PDT 2008"," I wish I were tall and stately instead of short and dumpy",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZTYHZJ44FW97ZSN9XS1EZ,A2HOZKI2295PHS,Approved,"Tue May 06 00:13:11 PDT 2008","Tue May 06 00:13:55 PDT 2008","I wish I knew what you were looking for...",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ584ZP6YTMX6AZ9N5QAA0,A370556EFVZ9W4,Approved,"Tue May 06 00:18:07 PDT 2008","Tue May 06 00:18:33 PDT 2008","I wish to land on the moon",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ7SRTW6YZ6AGM62ZVXWM0,A1ZJ8SY4XS1JDL,Approved,"Tue May 06 01:12:39 PDT 2008","Tue May 06 01:12:54 PDT 2008","I wish for a new cellphone.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZPA7ZXYRHCYFG1EZA5GA0,A2MN1MDFIH9CEW,Approved,"Tue May 06 01:52:40 PDT 2008","Tue May 06 01:53:02 PDT 2008","I wan to own a Lexus Car.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZAZVZVK8Q59MTW6YGTZS0,AXBQF8RALCIGV,Approved,"Tue May 06 02:50:12 PDT 2008","Tue May 06 02:50:52 PDT 2008","HAPPY DEATHDAY ",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZAKR6SJY93Z9ZRMY0RJHZ,A16PJPAG9XUW6P,Approved,"Tue May 06 03:04:54 PDT 2008","Tue May 06 03:05:14 PDT 2008","visit my sisters more this year",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZSKEZN7W9B92Z17Y9WW50,A30T6WT3IN1DT7,Approved,"Tue May 06 06:10:50 PDT 2008","Tue May 06 06:11:14 PDT 2008","i wish i had x-ray vision.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZEYSZHCZ94YYZS7Z09RGZ,A5F3RMAIV18VW,Approved,"Tue May 06 06:49:18 PDT 2008","Tue May 06 06:49:34 PDT 2008","i wish she was here",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZB8KJMDM2MZPJV8Z0N1WZ,A12JN0F6I08Z7V,Approved,"Tue May 06 07:06:14 PDT 2008","Tue May 06 07:06:36 PDT 2008","cleanup the environment",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZZVZYMN1G0XGRZ0XZ3XBZ,A3HRIMUDVOGN5E,Approved,"Tue May 06 07:13:18 PDT 2008","Tue May 06 07:14:09 PDT 2008","I wish for a peaceful world in my lifetime.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ3XPZYHHS02XEVYY0HX30,A1DJXFXK566PUE,Approved,"Tue May 06 07:55:29 PDT 2008","Tue May 06 07:55:45 PDT 2008","I wish for a democratic president",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZRY5A4ZY5GZF0H7C9MW7Z,A3MFBWX53A8IDE,Approved,"Tue May 06 08:50:06 PDT 2008","Tue May 06 08:50:33 PDT 2008","A decent enjoyable job after graduation",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZNVKZZXYXYYCZNBRCVZC0,A30DASEJS2ZINX,Approved,"Tue May 06 08:51:38 PDT 2008","Tue May 06 08:54:31 PDT 2008","I wish hybrid cars were more affordable.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZEGPM465E7RRZT5XQMZMZ,A1GKF8XTFMMUT5,Approved,"Tue May 06 08:57:53 PDT 2008","Tue May 06 08:58:10 PDT 2008","I wish I didn't care about finances and the economy.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ405ZT3ZT01JZTCYPM0WZ,A19PMUTQXDIPLZ,Approved,"Tue May 06 09:28:45 PDT 2008","Tue May 06 09:29:36 PDT 2008","I wish the Red Sox will win the World Series.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZWS8Z5GYDXW5ZS6MEY9J0,A2P7JM4G9XFXNJ,Approved,"Tue May 06 09:45:45 PDT 2008","Tue May 06 09:46:16 PDT 2008","I wish we could see our nieces & nephews more.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZXVK8V0W1MHGRR7DMJY5Z,A2U0R4X38GUKZE,Approved,"Tue May 06 10:09:21 PDT 2008","Tue May 06 10:09:44 PDT 2008","I wish dictators would drop dead now!",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZZY3GMVGWXWXE6TZES1K0,ASUWYTD5JURYU,Approved,"Tue May 06 11:36:08 PDT 2008","Tue May 06 11:36:39 PDT 2008","I wish all families were happy.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZFXKZRW02HXBEM6YQWJC0,A1XUMT8PKEPRR1,Approved,"Tue May 06 13:37:58 PDT 2008","Tue May 06 13:38:13 PDT 2008","I Wish I Knew",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ1WPZY7D12Z7ZH6Z5WSY0,A31J3T8U61UJRO,Approved,"Tue May 06 15:30:43 PDT 2008","Tue May 06 15:30:56 PDT 2008","A poker win soon",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZHB2T1ZY8AY1ZS9Y7DXC0,AA8U3S75KB3F8,Approved,"Tue May 06 17:22:27 PDT 2008","Tue May 06 17:22:44 PDT 2008","I wish for my family to be happy and healthy.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZMHHAZ8RFMY5G579M8210,A3M9TSL4J8RR04,Approved,"Tue May 06 17:36:53 PDT 2008","Tue May 06 17:37:11 PDT 2008","I wish my friends were closer to me.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZQXGJKHMXAXXZ50YH8WV0,AIJBD61WXW5F,Approved,"Tue May 06 17:56:32 PDT 2008","Tue May 06 17:57:00 PDT 2008","To stay in touch with friends as the years go by.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZEWFZR397RK64T4YY0YFZ,A3FOR5ZUJMFI4D,Approved,"Tue May 06 18:03:41 PDT 2008","Tue May 06 18:03:49 PDT 2008","Friend Safety.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ1ZA8V7YX30QZPQ5DV9R0,A1JSURSWUBXTRV,Approved,"Tue May 06 18:52:28 PDT 2008","Tue May 06 18:52:55 PDT 2008","I want to become President of India.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZZ1X0STWTHZGZZBYF41GZ,AH7QGD2IAOL28,Approved,"Tue May 06 19:06:45 PDT 2008","Tue May 06 19:07:08 PDT 2008","I wish the radical feminist laws are corrected.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZVX6MVMZRCW4ZX3Y4JZ2Z,A3Q4N3WS66J4TI,Approved,"Tue May 06 19:52:59 PDT 2008","Tue May 06 19:53:18 PDT 2008","To run a marathon.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZGZZZTTZ6EWZR7AZ8XBTZ,A38ZGWB47QTEY6,Approved,"Tue May 06 20:24:57 PDT 2008","Tue May 06 20:25:11 PDT 2008","I wish things would be different.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ7S6ATZYV92CCW7Y25WC0,A99F7DB1MDLVK,Approved,"Tue May 06 20:54:27 PDT 2008","Tue May 06 20:54:49 PDT 2008","I wish the Redsox would win again soon.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZFTXZHPYSZ3JZ27ZHTSN0,A3LGN9960JNQMZ,Approved,"Tue May 06 20:59:54 PDT 2008","Tue May 06 21:00:19 PDT 2008","I wish to get into medical school",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZTWKZ3PNPYAHZ2VRD7900,A110RMJH42BJ7U,Approved,"Tue May 06 21:00:28 PDT 2008","Tue May 06 21:00:42 PDT 2008","I wish I were a bird aflight.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZK0PTTNHKC958XJ9C5VKZ,AWUAAQNYTW65Q,Approved,"Tue May 06 21:29:07 PDT 2008","Tue May 06 21:30:07 PDT 2008","to go to Hollywood",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ1T0ZYZY9WZVZYYYRWZWZ,A3N4X98W8QT651,Approved,"Tue May 06 22:00:50 PDT 2008","Tue May 06 22:01:36 PDT 2008","I wish to land on Moon and other planets",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ9Z2ZX1YMVGH66FHDRGKZ,A1ENK2540K7VG0,Approved,"Wed May 07 03:13:35 PDT 2008","Wed May 07 03:14:01 PDT 2008","I wish to raise a good and happy family.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZNB7PYFZS3HR612MYEXP0,ADLL4RVYU4HWY,Approved,"Wed May 07 04:19:02 PDT 2008","Wed May 07 04:19:20 PDT 2008","I want to become Jerry Yang's financial advisor",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZDSNZ2TZ5FXXE1N09BXPZ,A733OKTUS6NZE,Approved,"Wed May 07 04:25:27 PDT 2008","Wed May 07 04:25:51 PDT 2008","I wish me and my wife were more compatible.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZAZZZZKY9KTNWTH0MK0K0,A1I4OH9HLWX5PD,Approved,"Wed May 07 06:07:13 PDT 2008","Wed May 07 06:07:23 PDT 2008","I wish there was a cure for cancer.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ3G2Z7A1N4J3P4TXDRSQZ,A1XNCFBK3RGI3L,Approved,"Wed May 07 06:34:50 PDT 2008","Wed May 07 06:35:10 PDT 2008","I wish I could be a millionaire",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZRJ8C02XPF98Y4YMVGZN0,A2UUY9L8PP9HKU,Approved,"Wed May 07 07:20:52 PDT 2008","Wed May 07 07:21:11 PDT 2008","I wish my friends were nicer to others.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ9Z0M4WZ9MXZYRC5JR1YZ,A1J5JTX48XCQQI,Approved,"Wed May 07 07:49:13 PDT 2008","Wed May 07 07:49:44 PDT 2008","I wish my friend will recover from her sickness soon.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ1SBAHHY6NB4GXJRPRYNZ,AJPTX844YUJB1,Approved,"Wed May 07 08:00:05 PDT 2008","Wed May 07 08:00:17 PDT 2008","I would love to be debt free!",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZVTSZV0Y36V6TPHS848JZ,ACRFSCRXFV78G,Approved,"Wed May 07 08:59:26 PDT 2008","Wed May 07 08:59:35 PDT 2008","I wish to get all of my work done.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZW2EEZT80E1J213ZHKG10,A2FB27NED6FDIN,Approved,"Wed May 07 09:45:37 PDT 2008","Wed May 07 09:45:56 PDT 2008","My wish is to have a chef cook everyday.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZVBHZZ4ZTVWC0SJYW8S7Z,AY9VAHWMH3IWY,Approved,"Wed May 07 10:36:34 PDT 2008","Wed May 07 10:37:09 PDT 2008","I wish that car alarm outside my window would stop honking.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZFY6ZMFZCWSKY5TZKEHW0,A1OCEWR6975HAU,Approved,"Wed May 07 10:49:39 PDT 2008","Wed May 07 10:50:05 PDT 2008","Todays wish is simple, I just wish to be healthy.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZYRB27MGD927ZVGYYQ8WZ,AXVSYU7V2ACJ1,Approved,"Wed May 07 11:21:53 PDT 2008","Wed May 07 11:22:21 PDT 2008","i wish i had a beautiful home that was paid for.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZRX286YY2JYKZX3GD2Z7Z,A13ZEWYIE76S7B,Approved,"Wed May 07 12:14:30 PDT 2008","Wed May 07 12:14:42 PDT 2008","i wish that i was a talk show host.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZQBKAT6GVJYSRZSZK8SE0,A3HRSXTEND6FA8,Approved,"Wed May 07 13:44:56 PDT 2008","Wed May 07 13:45:10 PDT 2008","I wish to find happiness.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZFYNG3MYGS28ZMKZ2FAZZ,A3L6L2PQMB4E1I,Approved,"Wed May 07 17:45:04 PDT 2008","Wed May 07 17:45:20 PDT 2008","i wish i had something to drink",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZMXG6XESCXZBZR9Y3SZ80,A2QOKGTUS05ENL,Approved,"Wed May 07 17:51:08 PDT 2008","Wed May 07 17:51:22 PDT 2008","I wish i was made out of water",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ6YWZZJZ0QWKZQCXDB2MZ,AGZGEOBL3HJZV,Approved,"Wed May 07 18:24:16 PDT 2008","Wed May 07 18:24:29 PDT 2008","I wish I had another baby",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZDHN4GAW3MZKPTS4ERK6Z,AZ209ZYWRSIUG,Approved,"Wed May 07 19:15:52 PDT 2008","Wed May 07 19:16:39 PDT 2008","I wish I could be a teacher. ",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZY3VZGR19MWHRZ0H69WRZ,A2TPW4FDBN214U,Approved,"Wed May 07 21:57:22 PDT 2008","Wed May 07 21:57:48 PDT 2008","For my family to be happy.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ71XZHDZSG9PZGBYVAA00,A2A9U52KONKIZB,Approved,"Thu May 08 00:02:53 PDT 2008","Thu May 08 00:03:30 PDT 2008","I wish for my health to improve.  ",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ4A0MXKZXN9MG3BZPPY60,A2XJNN8YTSB0IP,Approved,"Thu May 08 05:35:56 PDT 2008","Thu May 08 05:36:15 PDT 2008","I wish I would not have to struggle anymore",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZEHRJ7BZ14YKZXT5K3ZZ0,A2WIBE4Z6H0DY7,Approved,"Thu May 08 07:08:51 PDT 2008","Thu May 08 07:09:05 PDT 2008","I wish I had a horse.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ2VHZ40CWQ0CZTRGKGH5Z,A20YJNU6YX5DMS,Approved,"Thu May 08 12:31:18 PDT 2008","Thu May 08 12:31:35 PDT 2008","I wish to take my family on a vacation.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZSZNZJRZ74Z8TZHYK2R70,A1252B40QR8L5,Approved,"Thu May 08 13:06:59 PDT 2008","Thu May 08 13:07:06 PDT 2008","to get a record deal",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZNYRZY0YDQZY0ZCZNFY8Z,A1L1WI1BXLLZZM,Approved,"Thu May 08 19:43:43 PDT 2008","Thu May 08 19:43:56 PDT 2008","I wish that I could breathe underwater. ",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZCZWZ43XA0WCZPRD7HVB0,A1RLDFIYCX8A25,Approved,"Thu May 08 22:08:50 PDT 2008","Thu May 08 22:09:16 PDT 2008","I wish I could go to sleep soon.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZRJPZS8M5KXCWSTYWZZDZ,A1KS77MYC4GGZ3,Approved,"Thu May 08 22:21:58 PDT 2008","Thu May 08 22:22:21 PDT 2008","I wish that I were taller.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZPB1YR5RCAHTAS0DKZKEZ,A1WH4J0UT8YAPQ,Approved,"Fri May 09 04:22:15 PDT 2008","Fri May 09 04:22:38 PDT 2008","I wish to earn enought mony to feed my family",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ1VA862YX4KRZQMYDHXZ0,A1R9FDPM5QK59M,Approved,"Fri May 09 06:59:26 PDT 2008","Fri May 09 06:59:40 PDT 2008","I wish I could afford flowers every day.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZGZ0ZQJD2FWHRS7XE92GZ,A2P7I8HWTL07B6,Approved,"Fri May 09 07:15:26 PDT 2008","Fri May 09 07:16:36 PDT 2008","I wish i build a small house in my land with a large garden",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZ8KWZ51Y9QSCYR8C9R0S0,A14JQX7IFAICP0,Approved,"Fri May 09 07:18:41 PDT 2008","Fri May 09 07:19:06 PDT 2008","I wish to go back to my home town and meet my family living there",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZKWS4KXYCT8YY7TZQKTAZ,A2SB2BW2W4T4WW,Approved,"Fri May 09 09:34:47 PDT 2008","Fri May 09 09:35:04 PDT 2008","I wish for an unexpected windfall.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZS8XJXEZF3T74Z840DK3Z,AD4FDBEA9GGFE,Approved,"Fri May 09 11:07:30 PDT 2008","Fri May 09 11:07:44 PDT 2008","To see a show on Broadway.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZE04CRX024WSZ2RNJWZT0,AWY4SA87CM0LD,Approved,"Fri May 09 11:41:46 PDT 2008","Fri May 09 11:41:58 PDT 2008","I wish that I pass all my finals.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZAXPYX1ZG2R5Z390HFZD0,A2HNP1YL1IBFMU,Approved,"Fri May 09 12:52:08 PDT 2008","Fri May 09 12:52:47 PDT 2008","I wish I could stop spam mail.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZQ39CXJZPJTGZRFZ2ASDZ,A3BY5HXZIM04PN,Approved,"Fri May 09 13:28:27 PDT 2008","Fri May 09 13:29:10 PDT 2008","An opportunity to do some some fishing.",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZSZY2XNZAYY4ZPYYY0WR0,A1I8UG9UYQN8KE,Approved,"Fri May 09 14:23:48 PDT 2008","Fri May 09 14:24:00 PDT 2008","I wish I could climb an un-touristy part of the great wall of china",
0HVZ5X908XAZM4SVNXPZ,"Make a short wish"," ",0HVZ5X908XAZM4SVNXPZVJZ0MYZH7YF4MJYSQXQZ,A2QPX2MS844TYJ,Approved,"Fri May 09 15:11:12 PDT 2008","Fri May 09 15:11:24 PDT 2008","I wish i could fly",
